991.00000	2150.00000	1662.00000
974.00000	2165.00000	1645.00000
902.00000	2091.00000	1566.00000
841.00000	2040.00000	1507.00000
768.00000	1974.00000	1447.00000
765.00000	1969.00000	1463.00000
754.00000	1943.00000	1431.00000
757.00000	1941.00000	1409.00000
787.00000	1968.00000	1452.00000
874.00000	2038.00000	1531.00000
945.00000	2099.00000	1591.00000
1014.00000	2163.00000	1664.00000
972.00000	2130.00000	1652.00000
943.00000	2114.00000	1609.00000
906.00000	2081.00000	1570.00000
875.00000	2053.00000	1538.00000
831.00000	2017.00000	1498.00000
774.00000	1960.00000	1443.00000
765.00000	1945.00000	1415.00000
791.00000	1971.00000	1439.00000
805.00000	2000.00000	1455.00000
880.00000	2061.00000	1501.00000
968.00000	2135.00000	1586.00000
997.00000	2161.00000	1645.00000
999.00000	2152.00000	1636.00000
941.00000	2124.00000	1610.00000
871.00000	2051.00000	1527.00000
842.00000	2026.00000	1504.00000
842.00000	2009.00000	1481.00000
769.00000	1956.00000	1438.00000
734.00000	1920.00000	1410.00000
777.00000	1945.00000	1421.00000
794.00000	1972.00000	1431.00000
847.00000	2043.00000	1524.00000
877.00000	2059.00000	1523.00000
923.00000	2111.00000	1607.00000
943.00000	2108.00000	1569.00000
884.00000	2073.00000	1543.00000
851.00000	2043.00000	1499.00000
753.00000	1979.00000	1452.00000
743.00000	1954.00000	1422.00000
709.00000	1916.00000	1367.00000
749.00000	1941.00000	1385.00000
791.00000	1980.00000	1417.00000
810.00000	1990.00000	1425.00000
863.00000	2021.00000	1471.00000
926.00000	2084.00000	1526.00000
1005.00000	2145.00000	1600.00000
967.00000	2126.00000	1594.00000
955.00000	2117.00000	1579.00000
934.00000	2129.00000	1581.00000
883.00000	2076.00000	1517.00000
776.00000	1970.00000	1416.00000
753.00000	1950.00000	1409.00000
791.00000	1970.00000	1416.00000
815.00000	1990.00000	1418.00000
883.00000	2039.00000	1452.00000
938.00000	2102.00000	1525.00000
999.00000	2154.00000	1568.00000
1028.00000	2180.00000	1598.00000
964.00000	2142.00000	1578.00000
974.00000	2153.00000	1580.00000
914.00000	2077.00000	1515.00000
929.00000	2110.00000	1543.00000
873.00000	2042.00000	1467.00000
799.00000	1972.00000	1405.00000
769.00000	1941.00000	1378.00000
811.00000	1968.00000	1394.00000
843.00000	2010.00000	1430.00000
922.00000	2087.00000	1504.00000
1019.00000	2182.00000	1613.00000
1001.00000	2156.00000	1604.00000
1005.00000	2177.00000	1635.00000
975.00000	2170.00000	1606.00000
909.00000	2104.00000	1526.00000
891.00000	2064.00000	1488.00000
842.00000	2026.00000	1449.00000
819.00000	2016.00000	1468.00000
800.00000	1974.00000	1419.00000
838.00000	2004.00000	1436.00000
825.00000	2008.00000	1442.00000
900.00000	2048.00000	1473.00000
950.00000	2107.00000	1522.00000
1016.00000	2175.00000	1603.00000
987.00000	2169.00000	1610.00000
951.00000	2138.00000	1571.00000
902.00000	2093.00000	1521.00000
841.00000	2042.00000	1473.00000
830.00000	2014.00000	1438.00000
838.00000	2019.00000	1445.00000
838.00000	2010.00000	1430.00000
833.00000	2013.00000	1432.00000
840.00000	2017.00000	1432.00000
870.00000	2056.00000	1499.00000
934.00000	2110.00000	1547.00000
974.00000	2142.00000	1586.00000
999.00000	2156.00000	1590.00000
930.00000	2112.00000	1547.00000
903.00000	2098.00000	1532.00000
881.00000	2076.00000	1502.00000
846.00000	2038.00000	1451.00000
806.00000	2005.00000	1423.00000
807.00000	1994.00000	1419.00000
791.00000	1966.00000	1375.00000
828.00000	2024.00000	1437.00000
881.00000	2057.00000	1466.00000
953.00000	2125.00000	1536.00000
1008.00000	2187.00000	1605.00000
1012.00000	2209.00000	1649.00000
932.00000	2153.00000	1585.00000
894.00000	2123.00000	1550.00000
903.00000	2083.00000	1505.00000
891.00000	2070.00000	1470.00000
843.00000	2016.00000	1414.00000
828.00000	1998.00000	1383.00000
870.00000	2034.00000	1417.00000
890.00000	2062.00000	1455.00000
958.00000	2115.00000	1485.00000
1017.00000	2167.00000	1540.00000
1061.00000	2205.00000	1595.00000
1035.00000	2210.00000	1602.00000
993.00000	2152.00000	1537.00000
977.00000	2159.00000	1533.00000
926.00000	2117.00000	1482.00000
853.00000	2050.00000	1427.00000
802.00000	1993.00000	1384.00000
813.00000	1999.00000	1392.00000
874.00000	2048.00000	1435.00000
891.00000	2055.00000	1433.00000
950.00000	2103.00000	1488.00000
1002.00000	2166.00000	1548.00000
999.00000	2174.00000	1576.00000
1025.00000	2187.00000	1588.00000
950.00000	2131.00000	1546.00000
917.00000	2100.00000	1514.00000
936.00000	2105.00000	1498.00000
892.00000	2078.00000	1458.00000
827.00000	2014.00000	1403.00000
808.00000	1990.00000	1385.00000
850.00000	2020.00000	1407.00000
915.00000	2081.00000	1459.00000
1009.00000	2153.00000	1523.00000
1056.00000	2203.00000	1575.00000
1063.00000	2230.00000	1625.00000
1036.00000	2220.00000	1597.00000
998.00000	2177.00000	1546.00000
976.00000	2156.00000	1543.00000
907.00000	2102.00000	1488.00000
860.00000	2052.00000	1443.00000
837.00000	2024.00000	1407.00000
808.00000	1983.00000	1364.00000
853.00000	2016.00000	1385.00000
913.00000	2068.00000	1452.00000
962.00000	2130.00000	1511.00000
1013.00000	2174.00000	1550.00000
1044.00000	2203.00000	1596.00000
1052.00000	2201.00000	1600.00000
1058.00000	2227.00000	1613.00000
978.00000	2178.00000	1565.00000
944.00000	2142.00000	1529.00000
863.00000	2041.00000	1425.00000
840.00000	2032.00000	1419.00000
839.00000	2025.00000	1426.00000
865.00000	2033.00000	1410.00000
915.00000	2081.00000	1444.00000
940.00000	2119.00000	1500.00000
1051.00000	2185.00000	1543.00000
1087.00000	2226.00000	1612.00000
1095.00000	2261.00000	1651.00000
1052.00000	2215.00000	1618.00000
1008.00000	2167.00000	1560.00000
978.00000	2123.00000	1495.00000
930.00000	2088.00000	1446.00000
897.00000	2066.00000	1422.00000
868.00000	2026.00000	1389.00000
896.00000	2054.00000	1415.00000
921.00000	2074.00000	1431.00000
999.00000	2136.00000	1495.00000
1057.00000	2208.00000	1567.00000
1100.00000	2271.00000	1627.00000
1044.00000	2208.00000	1575.00000
973.00000	2159.00000	1529.00000
929.00000	2134.00000	1504.00000
931.00000	2107.00000	1472.00000
836.00000	2037.00000	1391.00000
819.00000	2013.00000	1367.00000
810.00000	1995.00000	1352.00000
835.00000	2023.00000	1388.00000
891.00000	2073.00000	1453.00000
951.00000	2114.00000	1463.00000
995.00000	2163.00000	1533.00000
1013.00000	2177.00000	1554.00000
1034.00000	2221.00000	1591.00000
944.00000	2152.00000	1535.00000
918.00000	2130.00000	1524.00000
885.00000	2072.00000	1446.00000
842.00000	2044.00000	1400.00000
812.00000	2003.00000	1358.00000
844.00000	2027.00000	1391.00000
862.00000	2047.00000	1404.00000
918.00000	2092.00000	1451.00000
985.00000	2142.00000	1495.00000
1041.00000	2198.00000	1547.00000
1066.00000	2221.00000	1594.00000
1068.00000	2230.00000	1592.00000
998.00000	2177.00000	1536.00000
924.00000	2143.00000	1499.00000
884.00000	2089.00000	1441.00000
873.00000	2076.00000	1424.00000
817.00000	2023.00000	1376.00000
801.00000	1991.00000	1340.00000
838.00000	2017.00000	1354.00000
871.00000	2052.00000	1390.00000
929.00000	2119.00000	1474.00000
984.00000	2164.00000	1516.00000
1057.00000	2215.00000	1577.00000
1060.00000	2225.00000	1570.00000
1041.00000	2223.00000	1571.00000
-999.00000	2145.00000	1483.00000
-999.00000	2135.00000	1458.00000
886.00000	2067.00000	1396.00000
863.00000	2051.00000	1386.00000
-999.00000	2029.00000	1364.00000
906.00000	2072.00000	1401.00000
926.00000	2090.00000	1404.00000
1017.00000	2171.00000	1489.00000
1094.00000	2215.00000	1524.00000
1105.00000	2250.00000	1580.00000
1060.00000	2230.00000	1592.00000
1038.00000	2182.00000	1532.00000
1000.00000	2181.00000	1530.00000
928.00000	2108.00000	1454.00000
902.00000	2082.00000	1419.00000
835.00000	2028.00000	1359.00000
855.00000	2040.00000	1375.00000
868.00000	2051.00000	1385.00000
884.00000	2062.00000	1397.00000
963.00000	2134.00000	1468.00000
1023.00000	2173.00000	1503.00000
1058.00000	2228.00000	1557.00000
1015.00000	2194.00000	1533.00000
1048.00000	2241.00000	1575.00000
982.00000	2201.00000	1530.00000
940.00000	2123.00000	1459.00000
853.00000	2062.00000	1383.00000
786.00000	1993.00000	1317.00000
846.00000	2049.00000	1388.00000
853.00000	2038.00000	1364.00000
887.00000	2067.00000	1400.00000
968.00000	2145.00000	1474.00000
1018.00000	2171.00000	1499.00000
1051.00000	2233.00000	1562.00000
1080.00000	2263.00000	1613.00000
1048.00000	2202.00000	1528.00000
985.00000	2165.00000	1492.00000
962.00000	2146.00000	1466.00000
893.00000	2083.00000	1404.00000
894.00000	2088.00000	1407.00000
883.00000	2078.00000	1394.00000
920.00000	2110.00000	1417.00000
933.00000	2112.00000	1410.00000
951.00000	2159.00000	1490.00000
1046.00000	2211.00000	1517.00000
1087.00000	2260.00000	1571.00000
1040.00000	2242.00000	1563.00000
1030.00000	2246.00000	1559.00000
962.00000	2187.00000	1496.00000
919.00000	2124.00000	1442.00000
834.00000	2058.00000	1382.00000
848.00000	2058.00000	1375.00000
824.00000	2038.00000	1364.00000
846.00000	2046.00000	1359.00000
903.00000	2106.00000	1410.00000
946.00000	2139.00000	1435.00000
1017.00000	2204.00000	1506.00000
1018.00000	2231.00000	1552.00000
1024.00000	2238.00000	1550.00000
1004.00000	2224.00000	1533.00000
960.00000	2195.00000	1477.00000
